DATE & TIME,date_x,time_x,wave_direction (°),wave_height (m),sea_surface_temperature (°C),ocean_current_velocity (km/h),date_y,time_y,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),cloud_cover (%),wind_speed_100m (km/h),wind_direction_100m (°),Cyclone
2022-04-24T13:00,24-04-2022,13:00,209,0.46,22.4,1.6,24-04-2022,13:00,31.7,47.0,1009.1,0.0,11.2,147,0
2022-04-24T14:00,24-04-2022,14:00,208,0.46,24.1,1.8,24-04-2022,14:00,28.1,78.0,1009.5,0.0,38.7,148,0
2022-04-24T15:00,24-04-2022,15:00,205,0.46,24.8,1.6,24-04-2022,15:00,29.8,67.0,1008.9,0.0,26.1,154,0
2022-04-24T16:00,24-04-2022,16:00,201,0.48,26.5,1.1,24-04-2022,16:00,28.9,64.0,1008.4,0.0,25.9,166,0
2022-04-24T17:00,24-04-2022,17:00,198,0.48,22.4,0.6,24-04-2022,17:00,28.9,72.0,1007.1,0.0,23.2,193,0
2022-04-24T18:00,24-04-2022,18:00,202,0.48,29.9,0.9,24-04-2022,18:00,29.2,73.0,1006.3,0.0,23.5,212,0
2022-04-24T19:00,24-04-2022,19:00,206,0.5,24.1,1.4,24-04-2022,19:00,28.9,76.0,1005.4,0.0,28.0,223,0
2022-04-24T20:00,24-04-2022,20:00,210,0.5,25.4,1.9,24-04-2022,20:00,28.4,81.0,1005.9,0.0,30.8,237,0
2022-04-24T21:00,24-04-2022,21:00,213,0.5,30.7,1.9,24-04-2022,21:00,29.1,69.0,1006.0,0.0,35.1,257,0
2022-04-24T22:00,24-04-2022,22:00,217,0.52,29.8,1.7,24-04-2022,22:00,29.2,65.0,1006.4,0.0,37.4,271,0
2022-04-24T23:00,24-04-2022,23:00,220,0.52,23.8,1.1,24-04-2022,23:00,28.5,74.0,1007.0,0.0,34.7,280,0
2022-04-25T00:00,25-04-2022,00:00,221,0.5,22.0,0.3,25-04-2022,00:00,28.4,73.0,1007.3,0.0,32.1,290,0
2022-04-25T01:00,25-04-2022,01:00,221,0.5,23.8,0.5,25-04-2022,01:00,28.4,69.0,1007.6,0.0,29.8,298,0
2022-04-25T02:00,25-04-2022,02:00,222,0.48,25.2,1.3,25-04-2022,02:00,28.4,65.0,1007.6,0.0,27.6,306,0
2022-04-25T03:00,25-04-2022,03:00,223,0.48,27.7,1.5,25-04-2022,03:00,28.3,61.0,1007.0,0.0,27.6,310,0
2022-04-25T04:00,25-04-2022,04:00,223,0.48,29.4,1.4,25-04-2022,04:00,28.1,58.0,1006.2,0.0,31.9,312,0
2022-04-25T05:00,25-04-2022,05:00,224,0.48,28.3,0.9,25-04-2022,05:00,27.8,57.0,1005.6,0.0,33.7,318,0
2022-04-25T06:00,25-04-2022,06:00,228,0.48,26.9,0.6,25-04-2022,06:00,27.8,53.0,1005.1,0.0,32.2,324,0
2022-04-25T07:00,25-04-2022,07:00,232,0.5,28.1,0.8,25-04-2022,07:00,28.0,50.0,1005.1,0.0,32.2,326,0
2022-04-25T08:00,25-04-2022,08:00,236,0.5,27.5,1.0,25-04-2022,08:00,27.7,53.0,1005.3,0.0,33.6,325,0
2022-04-25T09:00,25-04-2022,09:00,234,0.5,24.5,1.3,25-04-2022,09:00,28.1,51.0,1005.8,0.0,32.4,328,0
2022-04-25T10:00,25-04-2022,10:00,233,0.5,23.2,1.3,25-04-2022,10:00,28.8,48.0,1006.4,0.0,29.1,329,0
2022-04-25T11:00,25-04-2022,11:00,231,0.5,28.4,1.0,25-04-2022,11:00,30.2,48.0,1007.2,0.0,24.8,330,0
2022-04-25T12:00,25-04-2022,12:00,225,0.5,22.9,0.4,25-04-2022,12:00,31.5,49.0,1007.5,0.0,19.0,331,0
2022-04-25T13:00,25-04-2022,13:00,220,0.5,30.5,0.8,25-04-2022,13:00,35.7,17.0,1007.5,0.0,8.7,330,0
2022-04-25T14:00,25-04-2022,14:00,214,0.5,26.6,1.5,25-04-2022,14:00,31.2,54.0,1007.3,0.0,11.5,160,0
2022-04-25T15:00,25-04-2022,15:00,216,0.5,29.1,1.8,25-04-2022,15:00,28.8,76.0,1007.0,0.0,29.6,159,0
2022-04-25T16:00,25-04-2022,16:00,218,0.5,23.1,1.8,25-04-2022,16:00,28.9,68.0,1006.2,0.0,31.8,170,0
2022-04-25T17:00,25-04-2022,17:00,220,0.5,25.4,1.3,25-04-2022,17:00,29.0,71.0,1005.3,3.0,29.9,183,0
2022-04-25T18:00,25-04-2022,18:00,226,0.52,22.1,0.4,25-04-2022,18:00,28.9,75.0,1004.4,2.0,29.6,193,0
2022-04-25T19:00,25-04-2022,19:00,233,0.56,29.6,0.6,25-04-2022,19:00,29.4,76.0,1003.7,0.0,26.9,215,0
2022-04-25T20:00,25-04-2022,20:00,239,0.58,26.2,1.3,25-04-2022,20:00,28.9,76.0,1004.0,0.0,27.1,230,0
2022-04-25T21:00,25-04-2022,21:00,241,0.6,25.4,1.8,25-04-2022,21:00,30.5,57.0,1004.0,0.0,34.6,269,0
2022-04-25T22:00,25-04-2022,22:00,242,0.62,22.2,2.2,25-04-2022,22:00,31.0,51.0,1004.7,0.0,35.8,285,0
2022-04-25T23:00,25-04-2022,23:00,244,0.64,25.2,1.8,25-04-2022,23:00,30.9,48.0,1005.7,0.0,33.3,295,0
2022-04-26T00:00,26-04-2022,00:00,242,0.62,22.3,1.1,26-04-2022,00:00,30.6,45.0,1006.6,0.0,31.5,306,0
2022-04-26T01:00,26-04-2022,01:00,241,0.6,27.2,0.2,26-04-2022,01:00,30.4,45.0,1007.3,0.0,31.5,308,0
2022-04-26T02:00,26-04-2022,02:00,239,0.58,26.0,1.0,26-04-2022,02:00,30.0,46.0,1007.1,0.0,29.7,309,0
2022-04-26T03:00,26-04-2022,03:00,236,0.58,28.7,1.7,26-04-2022,03:00,29.2,50.0,1006.5,0.0,29.2,308,0
2022-04-26T04:00,26-04-2022,04:00,233,0.58,31.0,2.1,26-04-2022,04:00,28.5,56.0,1005.8,0.0,29.6,310,0
2022-04-26T05:00,26-04-2022,05:00,230,0.58,26.7,1.9,26-04-2022,05:00,28.1,57.0,1005.2,0.0,29.8,313,0
2022-04-26T06:00,26-04-2022,06:00,229,0.58,25.2,1.2,26-04-2022,06:00,27.8,58.0,1004.6,0.0,28.5,316,0
2022-04-26T07:00,26-04-2022,07:00,227,0.56,23.7,0.6,26-04-2022,07:00,27.6,57.0,1005.1,0.0,26.7,314,0
2022-04-26T08:00,26-04-2022,08:00,226,0.56,24.1,0.8,26-04-2022,08:00,27.3,60.0,1005.8,0.0,28.9,309,0
2022-04-26T09:00,26-04-2022,09:00,225,0.56,27.0,1.5,26-04-2022,09:00,27.1,61.0,1006.7,0.0,30.1,311,0
2022-04-26T10:00,26-04-2022,10:00,223,0.56,24.3,2.0,26-04-2022,10:00,27.4,62.0,1007.4,0.0,30.3,312,0
2022-04-26T11:00,26-04-2022,11:00,222,0.56,24.1,2.0,26-04-2022,11:00,28.7,60.0,1007.8,0.0,26.8,311,0
2022-04-26T12:00,26-04-2022,12:00,222,0.56,26.1,1.5,26-04-2022,12:00,30.8,52.0,1008.0,0.0,24.4,307,0
2022-04-26T13:00,26-04-2022,13:00,221,0.56,30.8,0.6,26-04-2022,13:00,31.7,51.0,1008.0,0.0,20.1,299,0
2022-04-26T14:00,26-04-2022,14:00,221,0.56,22.7,0.4,26-04-2022,14:00,31.7,56.0,1007.7,0.0,18.1,275,0
2022-04-26T15:00,26-04-2022,15:00,224,0.58,23.2,1.3,26-04-2022,15:00,30.8,73.0,1007.3,0.0,25.5,261,0
2022-04-26T16:00,26-04-2022,16:00,228,0.6,28.8,1.7,26-04-2022,16:00,30.1,76.0,1006.4,0.0,36.8,255,0
2022-04-26T17:00,26-04-2022,17:00,231,0.62,26.6,1.7,26-04-2022,17:00,29.6,75.0,1005.3,0.0,44.6,260,0
2022-04-26T18:00,26-04-2022,18:00,234,0.64,22.2,0.8,26-04-2022,18:00,30.5,64.0,1004.3,0.0,47.0,265,0
2022-04-26T19:00,26-04-2022,19:00,236,0.68,27.6,0.3,26-04-2022,19:00,31.0,62.0,1003.7,1.0,48.2,270,0
2022-04-26T20:00,26-04-2022,20:00,239,0.7,22.7,1.1,26-04-2022,20:00,28.7,82.0,1004.5,1.0,35.0,255,0
2022-04-26T21:00,26-04-2022,21:00,239,0.7,23.4,2.0,26-04-2022,21:00,29.2,73.0,1004.6,0.0,37.6,265,0
2022-04-26T22:00,26-04-2022,22:00,240,0.68,25.0,2.5,26-04-2022,22:00,29.1,73.0,1005.2,0.0,35.5,277,0
2022-04-26T23:00,26-04-2022,23:00,240,0.68,27.7,2.7,26-04-2022,23:00,29.0,72.0,1006.3,0.0,31.2,289,0
2022-04-27T00:00,27-04-2022,00:00,238,0.66,27.6,2.3,27-04-2022,00:00,28.5,77.0,1006.8,0.0,28.4,294,0
2022-04-27T01:00,27-04-2022,01:00,236,0.66,22.3,1.3,27-04-2022,01:00,28.5,73.0,1007.3,0.0,26.4,299,0
2022-04-27T02:00,27-04-2022,02:00,234,0.64,28.8,0.4,27-04-2022,02:00,28.4,70.0,1007.2,0.0,26.6,303,0
2022-04-27T03:00,27-04-2022,03:00,233,0.62,27.2,1.2,27-04-2022,03:00,28.3,69.0,1006.8,0.0,26.5,307,0
2022-04-27T04:00,27-04-2022,04:00,231,0.6,24.5,2.1,27-04-2022,04:00,28.0,70.0,1006.1,0.0,25.7,307,0
2022-04-27T05:00,27-04-2022,05:00,230,0.58,23.4,2.4,27-04-2022,05:00,27.6,71.0,1005.6,0.0,24.5,306,0
2022-04-27T06:00,27-04-2022,06:00,230,0.62,29.5,1.9,27-04-2022,06:00,27.2,69.0,1005.2,0.0,23.4,307,0
2022-04-27T07:00,27-04-2022,07:00,231,0.66,23.7,1.2,27-04-2022,07:00,26.9,69.0,1005.4,0.0,22.3,309,0
2022-04-27T08:00,27-04-2022,08:00,231,0.7,26.7,0.6,27-04-2022,08:00,26.4,76.0,1006.0,0.0,23.1,307,0
2022-04-27T09:00,27-04-2022,09:00,228,0.66,27.9,1.3,27-04-2022,09:00,26.3,77.0,1006.6,0.0,21.6,316,0
2022-04-27T10:00,27-04-2022,10:00,225,0.62,24.4,2.0,27-04-2022,10:00,26.9,70.0,1007.1,0.0,19.2,330,0
2022-04-27T11:00,27-04-2022,11:00,222,0.58,23.9,2.3,27-04-2022,11:00,28.5,59.0,1007.7,0.0,11.8,340,0
2022-04-27T12:00,27-04-2022,12:00,221,0.56,22.1,2.3,27-04-2022,12:00,30.5,49.0,1007.9,0.0,6.1,332,0
2022-04-27T13:00,27-04-2022,13:00,219,0.56,22.9,1.4,27-04-2022,13:00,29.9,68.0,1007.9,0.0,3.6,233,0
2022-04-27T14:00,27-04-2022,14:00,218,0.54,25.5,0.4,27-04-2022,14:00,29.2,80.0,1007.4,0.0,11.8,203,0
2022-04-27T15:00,27-04-2022,15:00,219,0.54,26.2,0.7,27-04-2022,15:00,28.6,84.0,1006.6,0.0,18.0,209,0
2022-04-27T16:00,27-04-2022,16:00,219,0.54,24.2,1.6,27-04-2022,16:00,28.7,83.0,1005.7,0.0,19.8,217,0
2022-04-27T17:00,27-04-2022,17:00,220,0.54,29.0,2.0,27-04-2022,17:00,28.9,81.0,1004.7,0.0,23.6,231,0
2022-04-27T18:00,27-04-2022,18:00,225,0.58,25.4,1.8,27-04-2022,18:00,29.8,77.0,1003.8,0.0,25.3,242,0
2022-04-27T19:00,27-04-2022,19:00,230,0.6,31.0,0.8,27-04-2022,19:00,30.0,71.0,1003.2,0.0,27.6,248,0
2022-04-27T20:00,27-04-2022,20:00,235,0.64,26.4,0.4,27-04-2022,20:00,30.2,70.0,1003.6,2.0,27.8,266,0
2022-04-27T21:00,27-04-2022,21:00,234,0.64,22.7,1.5,27-04-2022,21:00,30.3,69.0,1004.0,0.0,32.4,273,0
2022-04-27T22:00,27-04-2022,22:00,232,0.66,23.0,2.3,27-04-2022,22:00,30.1,66.0,1004.4,0.0,29.7,280,0
2022-04-27T23:00,27-04-2022,23:00,231,0.66,24.5,2.9,27-04-2022,23:00,30.0,64.0,1004.9,0.0,24.0,289,0
2022-04-28T00:00,28-04-2022,00:00,229,0.72,30.0,3.1,28-04-2022,00:00,29.7,64.0,1005.6,0.0,26.9,295,0
2022-04-28T01:00,28-04-2022,01:00,226,0.76,23.0,2.3,28-04-2022,01:00,29.9,59.0,1006.1,0.0,25.5,310,0
2022-04-28T02:00,28-04-2022,02:00,224,0.82,23.0,1.1,28-04-2022,02:00,30.0,56.0,1006.0,0.0,26.5,315,0
2022-04-28T03:00,28-04-2022,03:00,218,0.78,24.9,0.6,28-04-2022,03:00,29.9,56.0,1005.6,0.0,27.7,321,0
2022-04-28T04:00,28-04-2022,04:00,213,0.76,22.7,1.8,28-04-2022,04:00,29.7,57.0,1005.4,0.0,22.9,334,0
2022-04-28T05:00,28-04-2022,05:00,207,0.72,30.2,2.5,28-04-2022,05:00,29.5,55.0,1004.9,0.0,22.1,330,0
2022-04-28T06:00,28-04-2022,06:00,207,0.68,29.8,2.7,28-04-2022,06:00,29.2,53.0,1004.5,0.0,22.8,325,0
2022-04-28T07:00,28-04-2022,07:00,207,0.64,25.6,2.0,28-04-2022,07:00,29.0,51.0,1004.4,0.0,26.4,322,0
2022-04-28T08:00,28-04-2022,08:00,207,0.6,26.7,1.0,28-04-2022,08:00,28.7,52.0,1005.0,0.0,23.6,321,0
2022-04-28T09:00,28-04-2022,09:00,207,0.6,23.2,0.8,28-04-2022,09:00,28.8,50.0,1005.3,0.0,28.2,322,0
2022-04-28T10:00,28-04-2022,10:00,206,0.58,26.3,1.7,28-04-2022,10:00,29.4,48.0,1005.9,0.0,28.6,326,0
2022-04-28T11:00,28-04-2022,11:00,206,0.58,30.4,2.3,28-04-2022,11:00,31.0,46.0,1006.6,0.0,26.9,325,0
2022-04-28T12:00,28-04-2022,12:00,208,0.62,28.9,2.7,28-04-2022,12:00,32.2,50.0,1007.0,0.0,21.1,316,0
2022-04-28T13:00,28-04-2022,13:00,209,0.68,26.9,2.3,28-04-2022,13:00,32.6,51.0,1007.0,0.0,17.4,304,0
2022-04-28T14:00,28-04-2022,14:00,211,0.72,25.0,1.4,28-04-2022,14:00,32.8,53.0,1006.5,0.0,16.2,283,0
2022-04-28T15:00,28-04-2022,15:00,214,0.72,22.4,0.2,28-04-2022,15:00,31.7,66.0,1006.0,0.0,18.6,229,0
2022-04-28T16:00,28-04-2022,16:00,216,0.7,25.3,1.1,28-04-2022,16:00,30.1,74.0,1005.6,4.0,31.7,214,0
2022-04-28T17:00,28-04-2022,17:00,219,0.7,30.6,2.0,28-04-2022,17:00,30.4,70.0,1004.8,11.0,31.1,240,0
2022-04-28T18:00,28-04-2022,18:00,225,0.72,28.3,2.2,28-04-2022,18:00,31.4,61.0,1004.1,4.0,26.8,255,0
2022-04-28T19:00,28-04-2022,19:00,231,0.72,23.3,1.7,28-04-2022,19:00,31.5,61.0,1003.8,0.0,25.6,266,0
2022-04-28T20:00,28-04-2022,20:00,237,0.74,26.3,0.6,28-04-2022,20:00,31.5,58.0,1004.5,0.0,34.0,265,0
2022-04-28T21:00,28-04-2022,21:00,236,0.74,26.5,0.8,28-04-2022,21:00,31.6,55.0,1004.8,0.0,38.6,274,0
2022-04-28T22:00,28-04-2022,22:00,235,0.72,30.6,1.8,28-04-2022,22:00,30.9,58.0,1005.3,0.0,35.2,281,0
2022-04-28T23:00,28-04-2022,23:00,234,0.72,27.7,2.7,28-04-2022,23:00,30.7,57.0,1006.2,0.0,32.1,290,0
2022-04-29T00:00,29-04-2022,00:00,231,0.7,28.1,3.1,29-04-2022,00:00,30.5,56.0,1007.1,0.0,31.4,297,0
2022-04-29T01:00,29-04-2022,01:00,227,0.68,29.0,2.7,29-04-2022,01:00,30.3,53.0,1007.8,0.0,30.9,304,0
2022-04-29T02:00,29-04-2022,02:00,224,0.66,24.3,1.8,29-04-2022,02:00,29.9,55.0,1008.0,0.0,28.9,306,0
2022-04-29T03:00,29-04-2022,03:00,221,0.64,29.2,0.6,29-04-2022,03:00,29.6,58.0,1007.8,0.0,27.4,308,0
2022-04-29T04:00,29-04-2022,04:00,219,0.62,23.6,1.3,29-04-2022,04:00,29.1,61.0,1007.4,0.0,23.6,309,0
2022-04-29T05:00,29-04-2022,05:00,216,0.6,24.1,2.3,29-04-2022,05:00,28.7,65.0,1007.0,0.0,23.8,308,0
2022-04-29T06:00,29-04-2022,06:00,215,0.6,24.1,3.0,29-04-2022,06:00,28.5,64.0,1006.6,0.0,26.3,311,0
2022-04-29T07:00,29-04-2022,07:00,214,0.58,30.2,2.8,29-04-2022,07:00,28.5,60.0,1006.7,0.0,28.8,316,0
2022-04-29T08:00,29-04-2022,08:00,213,0.58,30.6,2.0,29-04-2022,08:00,28.1,64.0,1007.2,0.0,29.6,312,0
2022-04-29T09:00,29-04-2022,09:00,211,0.58,28.6,0.9,29-04-2022,09:00,28.2,61.0,1007.7,0.0,27.7,314,0
2022-04-29T10:00,29-04-2022,10:00,210,0.56,24.5,0.9,29-04-2022,10:00,28.6,60.0,1008.4,0.0,22.1,314,0
2022-04-29T11:00,29-04-2022,11:00,208,0.56,27.5,1.8,29-04-2022,11:00,29.4,62.0,1009.2,0.0,14.0,314,0
2022-04-29T12:00,29-04-2022,12:00,207,0.54,25.0,2.3,29-04-2022,12:00,29.6,70.0,1009.7,0.0,3.0,256,0
2022-04-29T13:00,29-04-2022,13:00,205,0.54,29.7,2.3,29-04-2022,13:00,29.0,76.0,1009.9,0.0,15.1,168,0
2022-04-29T14:00,29-04-2022,14:00,204,0.52,30.7,1.8,29-04-2022,14:00,28.0,77.0,1009.7,0.0,17.6,181,0
2022-04-29T15:00,29-04-2022,15:00,205,0.54,27.9,0.6,29-04-2022,15:00,28.1,82.0,1009.1,0.0,14.8,206,0
2022-04-29T16:00,29-04-2022,16:00,205,0.54,23.7,0.7,29-04-2022,16:00,28.6,83.0,1008.3,0.0,19.1,223,0
2022-04-29T17:00,29-04-2022,17:00,206,0.56,29.4,2.0,29-04-2022,17:00,28.8,85.0,1007.1,17.0,20.6,224,0
2022-04-29T18:00,29-04-2022,18:00,211,0.58,28.7,2.7,29-04-2022,18:00,29.5,80.0,1005.8,16.0,31.0,247,0
2022-04-29T19:00,29-04-2022,19:00,217,0.62,30.2,2.7,29-04-2022,19:00,30.7,64.0,1004.9,0.0,43.8,264,0
2022-04-29T20:00,29-04-2022,20:00,222,0.64,26.9,1.8,29-04-2022,20:00,30.0,66.0,1005.3,0.0,41.1,267,0
2022-04-29T21:00,29-04-2022,21:00,223,0.64,28.8,0.6,29-04-2022,21:00,29.4,72.0,1005.2,0.0,40.7,271,0
2022-04-29T22:00,29-04-2022,22:00,224,0.66,30.0,0.9,29-04-2022,22:00,28.9,76.0,1005.5,0.0,37.9,275,0
2022-04-29T23:00,29-04-2022,23:00,225,0.66,29.7,2.0,29-04-2022,23:00,28.2,88.0,1006.0,0.0,35.8,280,0
2022-04-30T00:00,30-04-2022,00:00,223,0.66,22.3,2.7,30-04-2022,00:00,28.1,86.0,1006.4,0.0,33.5,282,0
2022-04-30T01:00,30-04-2022,01:00,221,0.66,24.1,2.7,30-04-2022,01:00,28.0,84.0,1006.9,0.0,33.4,286,0
2022-04-30T02:00,30-04-2022,02:00,219,0.66,23.6,2.3,30-04-2022,02:00,27.9,82.0,1006.9,0.0,32.8,289,0
2022-04-30T03:00,30-04-2022,03:00,216,0.66,22.3,1.3,30-04-2022,03:00,27.7,79.0,1006.2,0.0,33.7,295,0
2022-04-30T04:00,30-04-2022,04:00,214,0.66,25.3,0.4,30-04-2022,04:00,27.4,78.0,1005.5,0.0,32.6,299,0
2022-04-30T05:00,30-04-2022,05:00,211,0.66,30.8,1.5,30-04-2022,05:00,27.2,78.0,1004.9,0.0,32.1,300,0
2022-04-30T06:00,30-04-2022,06:00,209,0.64,25.9,2.4,30-04-2022,06:00,27.0,79.0,1004.5,0.0,32.1,300,0
2022-04-30T07:00,30-04-2022,07:00,208,0.64,27.6,2.8,30-04-2022,07:00,27.0,79.0,1004.5,0.0,31.1,300,0
2022-04-30T08:00,30-04-2022,08:00,206,0.62,30.1,2.3,30-04-2022,08:00,27.0,86.0,1004.8,0.0,27.9,292,0
2022-04-30T09:00,30-04-2022,09:00,209,0.62,28.7,1.2,30-04-2022,09:00,27.0,88.0,1005.4,0.0,27.3,291,0
2022-04-30T10:00,30-04-2022,10:00,212,0.64,25.8,0.9,30-04-2022,10:00,27.5,87.0,1005.9,0.0,25.8,289,0
2022-04-30T11:00,30-04-2022,11:00,215,0.64,25.8,1.8,30-04-2022,11:00,28.5,83.0,1006.7,0.0,22.1,276,0
2022-04-30T12:00,30-04-2022,12:00,218,0.66,23.6,2.7,30-04-2022,12:00,29.2,82.0,1007.3,0.0,25.4,263,0
2022-04-30T13:00,30-04-2022,13:00,220,0.68,23.2,3.2,30-04-2022,13:00,29.4,84.0,1007.3,0.0,31.1,257,0
2022-04-30T14:00,30-04-2022,14:00,223,0.7,22.3,3.1,30-04-2022,14:00,29.3,84.0,1006.9,0.0,37.5,254,0
2022-04-30T15:00,30-04-2022,15:00,225,0.72,29.9,2.3,30-04-2022,15:00,29.5,82.0,1006.0,0.0,44.5,255,0
2022-04-30T16:00,30-04-2022,16:00,226,0.72,26.5,0.9,30-04-2022,16:00,29.6,80.0,1005.1,9.0,48.8,254,0
2022-04-30T17:00,30-04-2022,17:00,228,0.74,24.4,0.4,30-04-2022,17:00,29.5,81.0,1004.2,12.0,51.2,253,0
2022-04-30T18:00,30-04-2022,18:00,229,0.8,23.9,1.5,30-04-2022,18:00,29.4,81.0,1003.6,4.0,50.1,252,0
2022-04-30T19:00,30-04-2022,19:00,230,0.86,24.8,2.0,30-04-2022,19:00,29.3,83.0,1003.2,0.0,48.2,252,0
2022-04-30T20:00,30-04-2022,20:00,231,0.92,30.8,1.8,30-04-2022,20:00,28.7,85.0,1003.2,0.0,44.0,253,0
2022-04-30T21:00,30-04-2022,21:00,229,0.9,22.6,1.0,30-04-2022,21:00,28.7,86.0,1003.6,0.0,41.2,258,0
2022-04-30T22:00,30-04-2022,22:00,228,0.88,28.2,0.4,30-04-2022,22:00,28.5,86.0,1003.7,0.0,41.9,266,0
2022-04-30T23:00,30-04-2022,23:00,226,0.86,26.3,1.6,30-04-2022,23:00,28.4,86.0,1004.0,0.0,40.0,272,0
2022-05-01T00:00,01-05-2022,00:00,226,0.84,24.6,2.5,01-05-2022,00:00,28.4,86.0,1004.7,0.0,38.0,276,0
2022-05-01T01:00,01-05-2022,01:00,227,0.8,28.1,2.9,01-05-2022,01:00,28.3,86.0,1004.8,0.0,36.6,280,0
2022-05-01T02:00,01-05-2022,02:00,227,0.78,24.9,2.9,01-05-2022,02:00,28.0,86.0,1004.5,0.0,36.4,281,0
2022-05-01T03:00,01-05-2022,03:00,226,0.76,24.5,2.2,01-05-2022,03:00,27.8,87.0,1003.8,0.0,36.8,285,0
2022-05-01T04:00,01-05-2022,04:00,226,0.74,30.5,0.9,01-05-2022,04:00,27.6,88.0,1003.2,0.0,35.1,285,0
2022-05-01T05:00,01-05-2022,05:00,225,0.72,25.0,0.6,01-05-2022,05:00,27.4,90.0,1002.6,0.0,34.2,282,0
2022-05-01T06:00,01-05-2022,06:00,223,0.72,28.8,1.7,01-05-2022,06:00,27.4,92.0,1002.5,0.0,32.6,280,0
2022-05-01T07:00,01-05-2022,07:00,222,0.7,25.6,2.3,01-05-2022,07:00,27.4,93.0,1002.7,0.0,31.2,277,0
2022-05-01T08:00,01-05-2022,08:00,220,0.7,30.9,2.3,01-05-2022,08:00,27.6,93.0,1003.2,0.0,30.0,275,0
2022-05-01T09:00,01-05-2022,09:00,219,0.72,27.2,1.5,01-05-2022,09:00,27.7,93.0,1003.6,0.0,28.6,276,0
2022-05-01T10:00,01-05-2022,10:00,217,0.76,22.3,0.6,01-05-2022,10:00,28.1,91.0,1004.3,0.0,26.1,277,0
2022-05-01T11:00,01-05-2022,11:00,216,0.78,30.5,1.7,01-05-2022,11:00,28.7,87.0,1005.2,3.0,23.8,273,0
2022-05-01T12:00,01-05-2022,12:00,215,0.78,23.2,2.7,01-05-2022,12:00,29.1,85.0,1005.6,0.0,21.7,258,0
2022-05-01T13:00,01-05-2022,13:00,215,0.76,27.1,3.4,01-05-2022,13:00,29.1,86.0,1005.9,0.0,25.0,237,0
2022-05-01T14:00,01-05-2022,14:00,214,0.76,23.0,3.4,01-05-2022,14:00,28.7,88.0,1005.8,0.0,31.2,230,0
2022-05-01T15:00,01-05-2022,15:00,216,0.78,29.5,3.1,01-05-2022,15:00,28.7,89.0,1005.4,0.0,34.5,230,0
2022-05-01T16:00,01-05-2022,16:00,217,0.78,27.8,2.0,01-05-2022,16:00,29.0,88.0,1004.4,2.0,37.0,236,0
2022-05-01T17:00,01-05-2022,17:00,219,0.8,28.6,0.5,01-05-2022,17:00,29.1,88.0,1003.4,12.0,41.5,244,0
2022-05-01T18:00,01-05-2022,18:00,221,0.82,27.4,0.7,01-05-2022,18:00,29.1,89.0,1002.5,9.0,42.4,249,0
2022-05-01T19:00,01-05-2022,19:00,224,0.86,24.7,1.5,01-05-2022,19:00,29.3,88.0,1002.3,7.0,43.9,255,0
2022-05-01T20:00,01-05-2022,20:00,226,0.88,30.4,1.8,01-05-2022,20:00,28.8,89.0,1002.8,4.0,41.3,255,0
2022-05-01T21:00,01-05-2022,21:00,225,0.86,29.6,1.4,01-05-2022,21:00,28.6,91.0,1002.9,4.0,38.4,260,0
2022-05-01T22:00,01-05-2022,22:00,225,0.86,23.1,0.6,01-05-2022,22:00,28.5,91.0,1003.1,0.0,36.8,267,0
2022-05-01T23:00,01-05-2022,23:00,224,0.84,22.4,1.0,01-05-2022,23:00,28.4,91.0,1003.3,0.0,34.6,269,0
2022-05-02T00:00,02-05-2022,00:00,223,0.88,26.2,2.0,02-05-2022,00:00,28.3,92.0,1004.0,0.0,33.9,272,0
2022-05-02T01:00,02-05-2022,01:00,221,0.9,24.2,2.7,02-05-2022,01:00,28.3,91.0,1004.5,0.0,32.8,271,0
2022-05-02T02:00,02-05-2022,02:00,220,0.94,26.4,2.9,02-05-2022,02:00,28.2,91.0,1004.5,0.0,32.1,273,0
2022-05-02T03:00,02-05-2022,03:00,218,0.9,29.3,2.5,02-05-2022,03:00,28.1,93.0,1004.1,0.0,30.8,277,0
2022-05-02T04:00,02-05-2022,04:00,217,0.84,27.7,1.6,02-05-2022,04:00,27.8,95.0,1003.6,0.0,28.1,279,0
2022-05-02T05:00,02-05-2022,05:00,215,0.8,29.7,0.5,02-05-2022,05:00,27.7,95.0,1003.3,5.0,26.9,282,0
2022-05-02T06:00,02-05-2022,06:00,214,0.76,23.2,1.0,02-05-2022,06:00,27.9,90.0,1003.1,14.0,27.3,283,0
2022-05-02T07:00,02-05-2022,07:00,214,0.74,23.3,1.8,02-05-2022,07:00,27.9,90.0,1003.4,24.0,27.5,281,0
2022-05-02T08:00,02-05-2022,08:00,213,0.7,26.4,2.1,02-05-2022,08:00,28.1,89.0,1003.9,31.0,25.9,280,0
2022-05-02T09:00,02-05-2022,09:00,214,0.68,26.4,1.8,02-05-2022,09:00,28.1,89.0,1004.5,40.0,24.0,279,0
2022-05-02T10:00,02-05-2022,10:00,215,0.68,26.0,0.9,02-05-2022,10:00,28.5,87.0,1005.2,14.0,21.6,274,0
2022-05-02T11:00,02-05-2022,11:00,216,0.66,27.4,0.9,02-05-2022,11:00,28.8,86.0,1005.8,8.0,18.6,261,0
2022-05-02T12:00,02-05-2022,12:00,216,0.68,23.3,2.0,02-05-2022,12:00,28.8,86.0,1006.4,10.0,18.2,240,0
